textual_description,label
"start entry pathtools-0.1.2/setup.py, import operating system module, use URL, end of entry",0
"start entry stumpy-1.11.1/setup.py, use URL, end of entry",0
"start entry xolomayflwnfmy-0.0.0/xolomayflwnfmy/__init__.py, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry pyobjc-framework-StoreKit-8.5/setup.py, import operating system module, end of entry",0
"start entry tphttpLGTBrandom-4.68/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry grpc-stubs-1.24.11/setup.py, import operating system module, use URL, end of entry",0
"start entry pypinyin-0.47.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry security-util-0.0.3/setup.py, import network module, import operating system module, read sensitive information, use operating system module call, end of entry",1
"start entry streamlit-1.12.0/setup.py, import operating system module, read sensitive information, read sensitive information, use URL, use URL, end of entry",0
"start entry adlfs-2022.7.0/setup.py, use URL, end of entry",0
"start entry py-cpuintre-9.14/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry esqgameguiintel-10.2/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pyusb-1.2.1/setup.py, use URL, end of entry",0
"start entry pytoileur-1.0.2/setup.py, import operating system module, use long string, evaluate code at run-time, use base64 string, end of entry",1
"start entry node-hill-0.1/setup.py, use URL, end of entry",1
"start entry smart_open-6.0.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pylint-py-15.0.3/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry pylint-py-15.0.3/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry gcs-oauth2-boto-plugin-3.0/setup.py, use URL, use URL, end of entry",0
"start entry vaex-viz-0.5.2/setup.py, import operating system module, use URL, end of entry",0
"start entry crashtest-0.4.0/setup.py, use URL, end of entry",0
"start entry zstandard-0.18.0/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry verboselogs-1.7/setup.py, import operating system module, use URL, end of entry",0
"start entry pytest-incremental-0.6.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry fequests-2.28.1/setup.py, import operating system module, use URL, use URL, use URL, end of entry",1
"start entry PyXB-1.2.6/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry pycolorate-1.0.0/setup.py, use base64 string, end of entry",1
"start entry graphyte-1.7.1/setup.py, import operating system module, use URL, end of entry",0
"start entry asyncmock-0.4.2/setup.py, evaluate code at run-time, end of entry",0
"start entry pact-python-1.5.2/setup.py, import operating system module, import file system module, evaluate code at run-time, use URL, use long string, use URL, end of entry",0
"start entry Kivy-2.1.0/setup.py, import operating system module, import process module, use process module call, use operating system module call, read sensitive information, use operating system module call, evaluate code at run-time, use URL, use URL, use URL, end of entry",0
"start entry koalas-1.8.2/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry fastdiff-0.3.0/setup.py, use URL, end of entry",0
"start entry esqcontrolgrandsplit-2.94/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry aiostream-0.4.4/setup.py, use URL, end of entry",0
"start entry eth_abi-3.0.1/setup.py, use URL, end of entry",0
"start entry strict-rfc3339-0.7/setup.py, use URL, end of entry",0
"start entry tpramtoolpong-10.48/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry xonsh-0.13.1/setup.py, import operating system module, import process module, use operating system module call, end of entry",0
"start entry dagster-pyspark-0.16.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry pdfrw-0.4/setup.py, use URL, end of entry",0
"start entry dpndncyconfusion-0.1/setup.py, import operating system module, use operating system module call, use URL, end of entry",1
"start entry graypy-2.1.0/setup.py, import operating system module, use URL, end of entry",0
"start entry lifelines-0.27.1/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry Fabric3-1.14.post1/setup.py, use URL, end of entry",0
"start entry airflow_code_editor-7.0.0/setup.py, use URL, end of entry",0
"start entry asyncache-0.1.1/setup.py, use URL, end of entry",0
"start entry google-cloud-bigquery-datatransfer-3.7.0/setup.py, import operating system module, use URL, end of entry",0
"start entry cloudformation-cli-python-plugin-2.1.5/setup.py, use URL, end of entry",0
"start entry python-openssl-0.1/setup.py, import network module, import operating system module, import network module, use operating system module call, use URL, use network module call, use URL, use URL, end of entry",1
"start entry conda-pack-0.6.0/setup.py, use URL, use URL, end of entry",0
"start entry opencv_keras-17.10.13/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry opencv_keras-17.10.13/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry zorosnitro-1.0/setup.py, use base64 string, use long string, use base64 string, use long string, use long string, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry bumpversion-0.6.0/setup.py, use URL, end of entry",0
"start entry robotframework-requests-0.9.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry PyDispatcher-2.0.5/setup.py, import operating system module, use URL, end of entry",0
"start entry healthcheck-1.3.3/setup.py, use URL, use URL, end of entry",0
"start entry django-nested-admin-3.4.0/setup.py, use URL, end of entry",0
"start entry Unidecode-1.3.4/setup.py, import operating system module, end of entry",0
"start entry PyFunceble-dev-4.1.2/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry opentelemetry-propagator-aws-xray-1.0.1/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry pydicom-2.3.0/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry aiocometd-0.4.5/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry PyNaCl-1.5.0/setup.py, import operating system module, import file system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry nose-timer-1.0.1/setup.py, use URL, end of entry",0
"start entry rabbitpy-2.0.1/setup.py, use URL, end of entry",0
"start entry paramz-0.9.5/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry dramatiq-1.13.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pytest-pandas-16.6.6/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry pytest-pandas-16.6.6/reqinstaller/__init__.py, use base64 string, end of entry",1
