textual_description,label
"start entry pygrok-1.0.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry fnvhash-0.1.0/setup.py, use URL, end of entry",0
"start entry pydevd-2.8.0/setup.py, import operating system module, use URL, end of entry",0
"start entry flake8-plugin-utils-1.3.2/setup.py, use URL, end of entry",0
"start entry confusable_homoglyphs-3.2.0/setup.py, use URL, end of entry",0
"start entry textfsm-1.1.3/setup.py, use URL, end of entry",0
"start entry pdfrw-0.4/setup.py, use URL, end of entry",0
"start entry jax-0.3.16/setup.py, import process module, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry types-aiofiles-0.8.10/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry py-urlhttphttp-7.37/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry uplink-0.9.7/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry ndg_httpsclient-0.5.1/setup.py, use URL, end of entry",0
"start entry robotfixml-1.0.1/setup.py, use URL, use URL, end of entry",0
"start entry scrapy-crawlera-1.7.2/setup.py, use URL, end of entry",0
"start entry tpstrsplitvirtual-9.24/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry bluepy-1.3.0/setup.py, import process module, import operating system module, read sensitive information, use operating system module call, read sensitive information, use operating system module call, use URL, use URL, end of entry",0
"start entry pypcap-1.2.3/setup.py, import operating system module, use URL, end of entry",0
"start entry suds-1.1.2/setup.py, import operating system module, use operating system module call, read sensitive information, evaluate code at run-time, use operating system module call, use URL, end of entry",0
"start entry py_grpc_prometheus-0.7.0/setup.py, use URL, end of entry",0
"start entry pytablewriter-0.64.2/setup.py, use URL, evaluate code at run-time, use URL, end of entry",0
"start entry gspread-formatting-1.0.6/setup.py, use URL, end of entry",0
"start entry uri-2.0.1/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry selectolax-0.3.8/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",0
"start entry pycrypting-1.0.12/setup.py, import operating system module, end of entry",1
"start entry selfgetstudyram-10.3/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry cymruwhois-1.6/setup.py, use URL, use URL, end of entry",0
"start entry selfencodemaskpong-9.37/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry tppingultraload-6.86/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry tpintelpullcpu-9.31/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry djangorestframework-xml-2.0.0/setup.py, import operating system module, use URL, use operating system module call, use operating system module call, end of entry",0
"start entry cognitojwt-1.4.1/setup.py, use URL, end of entry",0
"start entry couchbase-4.0.3/setup.py, import operating system module, import file system module, import process module, use operating system module call, use operating system module call, use operating system module call, read sensitive information, read sensitive information, read sensitive information, use operating system module call, use operating system module call, use operating system module call, read sensitive information, read sensitive information, read sensitive information, use operating system module call, use URL, end of entry",0
"start entry yaspin-2.2.0/setup.py, use URL, end of entry",0
"start entry pyobjc-framework-ContactsUI-8.5/setup.py, import operating system module, end of entry",0
"start entry fluent-logger-0.10.0/setup.py, use URL, use URL, end of entry",0
"start entry Theano-PyMC-1.1.2/setup.py, use URL, end of entry",0
"start entry pymulticolor-1.0.0/setup.py, use base64 string, end of entry",1
"start entry tldextract-3.3.1/setup.py, use URL, end of entry",0
"start entry s3cmd-2.2.0/setup.py, import operating system module, use URL, read sensitive information, read sensitive information, read sensitive information, end of entry",0
"start entry eth-typing-3.1.0/setup.py, use URL, end of entry",0
"start entry httpbin-0.7.0/setup.py, import operating system module, use URL, end of entry",0
"start entry s3-encryption-0.1.3/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry handyspark-0.2.2a1/setup.py, use URL, end of entry",0
"start entry frozenlist-1.3.1/setup.py, import operating system module, use operating system module call, end of entry",0
"start entry selfcvpaypalram-3.44/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry google-cloud-recaptcha-enterprise-1.8.0/setup.py, import operating system module, use URL, end of entry",0
"start entry dj-inmemorystorage-2.1.0/setup.py, use URL, end of entry",0
"start entry hydra-core-1.2.0/setup.py, import file system module, use URL, end of entry",0
"start entry btsocket-0.2.0/setup.py, use URL, end of entry",0
"start entry edgegrid-python-1.2.1/setup.py, use URL, end of entry",0
"start entry lightgmb-0.6/setup.py, import network module, import operating system module, import network module, use URL, end of entry",1
"start entry noed-0.1/setup.py, use URL, end of entry",1
"start entry stanza-1.4.0/setup.py, import operating system module, import file system module, read sensitive information, read sensitive information, use operating system module call, end of entry",0
"start entry pyotp-2.6.0/setup.py, import operating system module, use URL, end of entry",0
"start entry tortoise-orm-0.19.2/setup.py, use URL, end of entry",0
"start entry opencensus-0.11.0/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry python-sqlite-2.4/setup.py, import operating system module, import network module, use URL, use URL, end of entry",1
"start entry pyCalverter-1.6.1/setup.py, use URL, end of entry",0
"start entry linearmodels-4.27/setup.py, import operating system module, use URL, use operating system module call, end of entry",0
"start entry libintultrapyw-2.39/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry esqverpyosint-9.22/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry opentelemetry-instrumentation-redis-0.33b0/setup.py, import operating system module, evaluate code at run-time, evaluate code at run-time, end of entry",0
"start entry phrase-api-1.5.0/setup.py, use URL, end of entry",0
"start entry tzwhere-3.0.3/setup.py, import operating system module, use URL, end of entry",0
"start entry bettercolor-3/setup.py, use URL, end of entry",1
"start entry pyobjc-framework-CoreML-8.5/setup.py, import operating system module, end of entry",0
"start entry nbclassic-0.4.3/setup.py, import operating system module, use URL, end of entry",0
"start entry opt_einsum-3.3.0/setup.py, use URL, end of entry",0
"start entry wurlitzer-3.0.2/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry py-replacestringcandy-4.69/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry tphttpLGTBrandom-4.68/setup.py, import process module, import operating system module, use process module call, end of entry",1
